inventory_id,scenario,changed_capability,status,feasible,before_tok_s,after_tok_s,throughput_change,before_critical_path_ms,after_critical_path_ms,replanning_ms,optimizer_reported_ms,old_placement_changed_conditions_tok_s,improvement_vs_no_replan,replan_threshold,improvement_over_threshold_triggered_new_plan,fallback_retained,changed_resource_used_after,harmful_join_ignored,beneficial_join_non_regression,beneficial_join_admitted_and_improved,manual_topology_supplied,placement_changes,changed_layers,migration_bytes,granularity_changes,nodes_added,nodes_removed,endpoint_nodes_added,endpoint_nodes_removed,wavefront_chunk_changed
full-mixed-01,NODE_LOSS,mixed-small-062,PASS,True,3.3493161786907644,3.2508551894240862,-0.029397340834261376,5075.662939246673,5229.393193306675,5611.8978,5611.3601,,,0.01,True,False,False,False,False,False,False,83,"[0,1,2,3,4,5,6,7,9,10,11,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,38,39,40,41,42,43,44,47,48,49,50,51,52,53,54,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,80,81,82,83,84,85,86,87,88,89,90,91,92]",1386213832704,0,1,1,0,0,False
full-mixed-02,NODE_LOSS,mixed-small-063,PASS,True,3.455456948439455,3.1868571204240164,-0.07773207191504528,4919.754537146671,5334.409218113338,5603.8609,5603.1849,,,0.01,True,False,False,False,False,False,False,77,"[0,1,2,3,4,5,6,7,9,11,12,13,15,16,17,18,19,21,24,25,26,27,28,30,31,32,34,36,37,38,39,40,41,42,43,44,46,47,49,51,52,53,54,55,56,57,58,59,62,63,64,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,90,91,92]",1284273275904,0,1,1,0,0,False
full-mixed-03,NODE_LOSS,mixed-small-064,PASS,True,3.4229583409176167,3.450638847769815,0.008086720344010256,4966.464182980004,4926.623952833338,5586.0046,5585.4615,,,0.01,True,False,False,False,False,False,False,82,"[0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,38,39,42,43,44,45,46,47,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,84,85,86,87,88,89,90,91,92]",1369223739904,0,1,1,0,0,False
full-mixed-04,NODE_LOSS,mixed-multi-009,PASS,True,0.8561132329118353,0.7897083310070485,-0.07756555949839561,19857.186346926497,21526.93511327319,6477.2579,6476.8906,,,0.01,True,False,False,False,False,False,False,81,"[0,1,2,3,4,6,7,8,9,10,12,13,14,17,18,19,20,21,22,23,24,26,27,28,29,30,31,33,35,36,37,38,39,40,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,66,67,68,69,70,71,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92]",1352233647104,15,8,13,0,0,False
full-mixed-05,NODE_LOSS,mixed-multi-001,PASS,True,0.7892649387810297,0.7742196825216501,-0.019062364891839767,21539.02848675305,21957.59211988855,6544.874,6544.5153,,,0.01,True,False,False,False,False,False,False,80,"[0,1,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,40,42,43,45,46,47,48,49,50,51,52,53,54,55,56,57,58,61,62,64,66,68,69,70,71,72,73,74,75,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92]",1336090371584,13,30,11,0,0,False
