inventory_id,scenario,changed_capability,status,feasible,before_tok_s,after_tok_s,throughput_change,before_critical_path_ms,after_critical_path_ms,replanning_ms,optimizer_reported_ms,old_placement_changed_conditions_tok_s,improvement_vs_no_replan,replan_threshold,improvement_over_threshold_triggered_new_plan,fallback_retained,changed_resource_used_after,harmful_join_ignored,beneficial_join_non_regression,beneficial_join_admitted_and_improved,manual_topology_supplied,placement_changes,changed_layers,migration_bytes,granularity_changes,nodes_added,nodes_removed,endpoint_nodes_added,endpoint_nodes_removed,wavefront_chunk_changed
full-mixed-01,JOIN_USEFUL,dynamic-useful,PASS,True,3.3493161786907644,3.498814213677883,0.0446353903337835,5075.662939246673,4858.788995866672,5626.3435,5620.6685,3.3493161786907644,0.0446353903337835,0.01,True,False,True,False,True,True,False,82,"[1,2,3,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,26,27,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,58,59,60,61,62,63,64,65,66,67,68,70,71,72,73,74,75,76,78,79,81,82,83,84,85,86,87,88,89,91,92]",1383025802240,0,1,0,0,0,False
full-mixed-02,JOIN_USEFUL,dynamic-useful,PASS,True,3.455456948439455,3.6159572003972413,0.04644834369308848,4919.754537146671,4701.383080013341,5716.0986,5710.6278,3.455456948439455,0.04644834369308848,0.01,True,False,True,False,True,True,False,88,"[1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92]",1484966359040,0,1,0,0,0,False
full-mixed-03,JOIN_USEFUL,dynamic-useful,PASS,True,3.4229583409176167,3.4293473050990992,0.0018665036337455199,4966.464182980004,4957.211529646673,5618.6152,5612.6968,3.4229583409176167,0.0018665036337455199,0.01,True,False,True,False,True,True,False,85,"[1,2,3,4,5,6,7,9,10,11,13,14,15,16,17,18,20,22,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,70,71,72,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92]",1434842897920,0,1,0,0,0,False
full-mixed-04,JOIN_USEFUL,dynamic-useful,PASS,True,0.8561132329118353,0.8740794749296327,0.02098582445302255,19857.186346926497,19449.03236787316,6672.4978,6623.7808,0.8561132329118353,0.02098582445302255,0.01,True,False,True,False,True,True,False,87,"[1,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92]",1467976266240,17,9,14,0,0,False
full-mixed-05,JOIN_USEFUL,dynamic-useful,PASS,True,0.7892649387810297,0.8180546141249875,0.03647656690340462,21539.02848675305,20781.00863495971,6590.424,6539.6478,0.7892649387810297,0.03647656690340462,0.01,True,False,True,False,True,True,False,85,"[0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19,20,21,22,23,25,26,27,28,29,30,31,32,33,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,65,66,67,68,69,70,71,72,74,75,76,77,79,81,82,83,84,85,86,87,88,89,90,91,92]",1419347201024,12,8,0,0,0,False
