evidence_class,layer,attention_type,candidate_type,worker_id,partition_degree,chunk_rows,direct_native_service_ms,cuda_wall_ms,host_wall_ms,host_minus_cuda_ms,physical_launches,resident_weight_bytes,persistent_state_bytes,resident_bytes,worker_protocol_overhead_ms,protocol_p90_ms,checkpoint_reads_in_timed_region,state_mutated,complete_dag_correctness,relative_l2,routes_exact,state_exact,no_nan_inf,production_native_binding,service_source
PHYSICAL,45,KDA,PROJECTION_SHARD,latent-down.layer-45.worker-03,8,2,0.0541,0.04438399896025658,0.0541,0.009716001039743426,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,latent-down.layer-45.worker-04,8,2,0.052,0.04230400174856186,0.052,0.009695998251438138,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,latent-down.layer-45.worker-05,8,2,0.0503,0.04076800122857094,0.0503,0.00953199877142906,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,latent-down.layer-45.worker-06,8,2,0.0496,0.04047999903559685,0.0496,0.00912000096440315,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,latent-down.layer-45.worker-07,8,2,0.0486,0.038975998759269714,0.0486,0.009624001240730283,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,EXPERT_STRIPE,layer-45.expert-bank.worker-00,8,2,0.3946,0.3092159926891327,0.3946,0.08538400731086732,2,1965293568,0,1965293568,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,EXPERT_STRIPE,layer-45.expert-bank.worker-01,8,2,0.375,0.30768001079559326,0.375,0.06731998920440674,2,1965293568,0,1965293568,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,EXPERT_STRIPE,layer-45.expert-bank.worker-02,8,2,0.3638,0.30748799443244934,0.3638,0.05631200556755067,2,1965293568,0,1965293568,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,EXPERT_STRIPE,layer-45.expert-bank.worker-03,8,2,0.3612,0.3073599934577942,0.3612,0.05384000654220583,2,1965293568,0,1965293568,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,EXPERT_STRIPE,layer-45.expert-bank.worker-04,8,2,0.3613,0.3067519962787628,0.3613,0.05454800372123719,2,1965293568,0,1965293568,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,EXPERT_STRIPE,layer-45.expert-bank.worker-05,8,2,0.362,0.30713599920272827,0.362,0.05486400079727172,2,1965293568,0,1965293568,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,EXPERT_STRIPE,layer-45.expert-bank.worker-06,8,2,0.3645,0.30799999833106995,0.3645,0.056500001668930044,2,1965293568,0,1965293568,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,EXPERT_STRIPE,layer-45.expert-bank.worker-07,8,2,0.3588,0.3072960078716278,0.3588,0.0515039921283722,2,1965293568,0,1965293568,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,REDUCTION_CONTRIBUTION,layer-45.expert_stripe_bank.reducer,8,2,0.1135,0.1013759970664978,0.1135,0.012124002933502201,8,0,0,0,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,layer-45.latent_up_projection_stripe.worker-00,8,2,0.0578,0.04918399825692177,0.0578,0.008616001743078229,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,layer-45.latent_up_projection_stripe.worker-01,8,2,0.0569,0.04825599864125252,0.0569,0.008644001358747481,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,layer-45.latent_up_projection_stripe.worker-02,8,2,0.0568,0.048287998884916306,0.0568,0.008512001115083698,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,layer-45.latent_up_projection_stripe.worker-03,8,2,0.0567,0.04841599985957146,0.0567,0.008284000140428543,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,layer-45.latent_up_projection_stripe.worker-04,8,2,0.0568,0.04848000034689903,0.0568,0.00831999965310097,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,layer-45.latent_up_projection_stripe.worker-05,8,2,0.0566,0.04831999912858009,0.0566,0.008280000871419904,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,layer-45.latent_up_projection_stripe.worker-06,8,2,0.0566,0.048128001391887665,0.0566,0.008471998608112333,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,PROJECTION_SHARD,layer-45.latent_up_projection_stripe.worker-07,8,2,0.0571,0.04867200180888176,0.0571,0.008427998191118238,1,1806336,0,1806336,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,REDUCTION_CONTRIBUTION,layer-45.latent_up_projection_stripe.reducer,8,2,0.12,0.10915199667215347,0.12,0.010848003327846523,8,0,0,0,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,SHARED_EXPERT_SHARD,layer-45.shared_expert_stripe.worker-00,8,2,0.1266,0.11766400188207626,0.1266,0.008935998117923727,1,9289728,0,9289728,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,SHARED_EXPERT_SHARD,layer-45.shared_expert_stripe.worker-01,8,2,0.1187,0.11017599701881409,0.1187,0.008524002981185913,1,9289728,0,9289728,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,SHARED_EXPERT_SHARD,layer-45.shared_expert_stripe.worker-02,8,2,0.119,0.11017599701881409,0.119,0.008824002981185908,1,9289728,0,9289728,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,SHARED_EXPERT_SHARD,layer-45.shared_expert_stripe.worker-03,8,2,0.118,0.10963200032711029,0.118,0.008367999672889703,1,9289728,0,9289728,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,SHARED_EXPERT_SHARD,layer-45.shared_expert_stripe.worker-04,8,2,0.1186,0.11007999628782272,0.1186,0.008520003712177274,1,9289728,0,9289728,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,SHARED_EXPERT_SHARD,layer-45.shared_expert_stripe.worker-05,8,2,0.1206,0.11219199746847153,0.1206,0.008408002531528472,1,9289728,0,9289728,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,SHARED_EXPERT_SHARD,layer-45.shared_expert_stripe.worker-06,8,2,0.1189,0.11030399799346924,0.1189,0.008596002006530767,1,9289728,0,9289728,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,SHARED_EXPERT_SHARD,layer-45.shared_expert_stripe.worker-07,8,2,0.1187,0.11020799726247787,0.1187,0.008492002737522125,1,9289728,0,9289728,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,REDUCTION_CONTRIBUTION,layer-45.shared_expert_stripe.reducer,8,2,0.1047,0.09391999989748001,0.1047,0.01078000010251999,8,0,0,0,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,REDUCTION_CONTRIBUTION,layer-45.routed_shared.reducer,8,2,0.0422,0.03094400092959404,0.0422,0.011255999070405961,2,0,0,0,0.152,0.1567,0,False,PASS,6.136162968057547e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,45,KDA,COMPLETE_SHARDED_LAYER_DAG,single-gpu-ordered-replay,8,2,37.5716,,37.5716,,126,,,18209112064,0.152,0.1567,0,True,PASS,6.136162968057547e-08,True,True,True,True,resident ordered complete sharded K3 layer DAG
PHYSICAL,89,KDA,KDA_SHARD,kda.layer-89.p8.worker-00,8,2,0.402,0.3861759901046753,0.402,0.01582400989532473,8,32102448,860160,32962608,0.1521,0.158,0,True,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,KDA_SHARD,kda.layer-89.p8.worker-01,8,2,0.401,0.38624000549316406,0.401,0.01475999450683596,8,32102448,860160,32962608,0.1521,0.158,0,True,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,KDA_SHARD,kda.layer-89.p8.worker-02,8,2,0.4018,0.38649600744247437,0.4018,0.015303992557525625,8,32102448,860160,32962608,0.1521,0.158,0,True,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,KDA_SHARD,kda.layer-89.p8.worker-03,8,2,0.406,0.3879680037498474,0.406,0.018031996250152615,8,32102448,860160,32962608,0.1521,0.158,0,True,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,KDA_SHARD,kda.layer-89.p8.worker-04,8,2,0.4047,0.3869439959526062,0.4047,0.017756004047393803,8,32102448,860160,32962608,0.1521,0.158,0,True,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,KDA_SHARD,kda.layer-89.p8.worker-05,8,2,0.4009,0.38576000928878784,0.4009,0.015139990711212137,8,32102448,860160,32962608,0.1521,0.158,0,True,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,KDA_SHARD,kda.layer-89.p8.worker-06,8,2,0.4016,0.3868800103664398,0.4016,0.014719989633560193,8,32102448,860160,32962608,0.1521,0.158,0,True,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,KDA_SHARD,kda.layer-89.p8.worker-07,8,2,0.4036,0.38838401436805725,0.4036,0.015215985631942763,8,32102448,860160,32962608,0.1521,0.158,0,True,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,REDUCTION_CONTRIBUTION,layer-89.attention.reducer,8,2,0.133,0.122079998254776,0.133,0.010920001745224006,8,0,0,0,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,latent-down.layer-89.worker-00,8,2,0.0494,0.04032000154256821,0.0494,0.009079998457431793,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,latent-down.layer-89.worker-01,8,2,0.0506,0.04089599847793579,0.0506,0.009704001522064208,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,latent-down.layer-89.worker-02,8,2,0.0504,0.04070400074124336,0.0504,0.009695999258756638,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,latent-down.layer-89.worker-03,8,2,0.0483,0.03888000175356865,0.0483,0.009419998246431353,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,latent-down.layer-89.worker-04,8,2,0.0486,0.03932800143957138,0.0486,0.009271998560428617,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,latent-down.layer-89.worker-05,8,2,0.0496,0.04009599983692169,0.0496,0.009504000163078306,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,latent-down.layer-89.worker-06,8,2,0.0501,0.04044799879193306,0.0501,0.009652001208066939,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,latent-down.layer-89.worker-07,8,2,0.0475,0.038176000118255615,0.0475,0.009323999881744385,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,EXPERT_STRIPE,layer-89.expert-bank.worker-00,8,2,0.3945,0.3094399869441986,0.3945,0.08506001305580141,2,1965293568,0,1965293568,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,EXPERT_STRIPE,layer-89.expert-bank.worker-01,8,2,0.3695,0.30883198976516724,0.3695,0.06066801023483276,2,1965293568,0,1965293568,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,EXPERT_STRIPE,layer-89.expert-bank.worker-02,8,2,0.3596,0.3071039915084839,0.3596,0.05249600849151609,2,1965293568,0,1965293568,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,EXPERT_STRIPE,layer-89.expert-bank.worker-03,8,2,0.3565,0.30713599920272827,0.3565,0.04936400079727171,2,1965293568,0,1965293568,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,EXPERT_STRIPE,layer-89.expert-bank.worker-04,8,2,0.3545,0.3071039915084839,0.3545,0.047396008491516095,2,1965293568,0,1965293568,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,EXPERT_STRIPE,layer-89.expert-bank.worker-05,8,2,0.3576,0.30720001459121704,0.3576,0.05039998540878293,2,1965293568,0,1965293568,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,EXPERT_STRIPE,layer-89.expert-bank.worker-06,8,2,0.356,0.3075839877128601,0.356,0.048416012287139876,2,1965293568,0,1965293568,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,EXPERT_STRIPE,layer-89.expert-bank.worker-07,8,2,0.3576,0.30697599053382874,0.3576,0.05062400946617124,2,1965293568,0,1965293568,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,REDUCTION_CONTRIBUTION,layer-89.expert_stripe_bank.reducer,8,2,0.1116,0.09942399710416794,0.1116,0.012176002895832067,8,0,0,0,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,layer-89.latent_up_projection_stripe.worker-00,8,2,0.0582,0.04950400069355965,0.0582,0.008695999306440355,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,layer-89.latent_up_projection_stripe.worker-01,8,2,0.0565,0.04793599992990494,0.0565,0.008564000070095064,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,layer-89.latent_up_projection_stripe.worker-02,8,2,0.0567,0.048448000103235245,0.0567,0.008251999896764756,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,layer-89.latent_up_projection_stripe.worker-03,8,2,0.0573,0.04873599857091904,0.0573,0.00856400142908096,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,layer-89.latent_up_projection_stripe.worker-04,8,2,0.0568,0.04838399961590767,0.0568,0.008416000384092334,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,layer-89.latent_up_projection_stripe.worker-05,8,2,0.0567,0.04819199815392494,0.0567,0.008508001846075058,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,layer-89.latent_up_projection_stripe.worker-06,8,2,0.057,0.04864000156521797,0.057,0.00835999843478203,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,PROJECTION_SHARD,layer-89.latent_up_projection_stripe.worker-07,8,2,0.0567,0.04822399839758873,0.0567,0.00847600160241127,1,1806336,0,1806336,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,REDUCTION_CONTRIBUTION,layer-89.latent_up_projection_stripe.reducer,8,2,0.1185,0.10710400342941284,0.1185,0.011395996570587152,8,0,0,0,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-00,8,2,0.1248,0.11612799763679504,0.1248,0.00867200236320495,1,9289728,0,9289728,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-01,8,2,0.1192,0.11027199774980545,0.1192,0.00892800225019455,1,9289728,0,9289728,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-02,8,2,0.1188,0.11023999750614166,0.1188,0.00856000249385834,1,9289728,0,9289728,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-03,8,2,0.1203,0.11078400164842606,0.1203,0.009515998351573948,1,9289728,0,9289728,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-04,8,2,0.1192,0.11091200262308121,0.1192,0.008287997376918793,1,9289728,0,9289728,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-05,8,2,0.119,0.11049599945545197,0.119,0.00850400054454803,1,9289728,0,9289728,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-06,8,2,0.1188,0.11017599701881409,0.1188,0.008624002981185916,1,9289728,0,9289728,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-07,8,2,0.1187,0.11004800349473953,0.1187,0.008651996505260467,1,9289728,0,9289728,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,REDUCTION_CONTRIBUTION,layer-89.shared_expert_stripe.reducer,8,2,0.1177,0.10735999792814255,0.1177,0.010340002071857451,8,0,0,0,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,REDUCTION_CONTRIBUTION,layer-89.routed_shared.reducer,8,2,0.0434,0.03126399964094162,0.0434,0.012136000359058381,2,0,0,0,0.1521,0.158,0,False,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,COMPLETE_SHARDED_LAYER_DAG,single-gpu-ordered-replay,8,2,38.8502,,38.8502,,126,,,18209112064,0.1521,0.158,0,True,PASS,1.5398075028551162e-07,True,True,True,True,resident ordered complete sharded K3 layer DAG
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-00,8,2,0.2772,0.2648319900035858,0.2772,0.012368009996414187,9,27188224,589824,27778048,0.1524,0.1565,0,True,PASS,9.281234085791831e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-01,8,2,0.2789,0.2648639976978302,0.2789,0.014036002302169781,9,27188224,589824,27778048,0.1524,0.1565,0,True,PASS,9.281234085791831e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-02,8,2,0.279,0.26681599020957947,0.279,0.012184009790420558,9,27188224,589824,27778048,0.1524,0.1565,0,True,PASS,9.281234085791831e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-03,8,2,0.2789,0.2659519910812378,0.2789,0.012948008918762188,9,27188224,589824,27778048,0.1524,0.1565,0,True,PASS,9.281234085791831e-08,True,True,True,True,resident ordered K3 shard DAG operation record
