evidence_class,layer,attention_type,candidate_type,worker_id,partition_degree,chunk_rows,direct_native_service_ms,cuda_wall_ms,host_wall_ms,host_minus_cuda_ms,physical_launches,resident_weight_bytes,persistent_state_bytes,resident_bytes,worker_protocol_overhead_ms,protocol_p90_ms,checkpoint_reads_in_timed_region,state_mutated,complete_dag_correctness,relative_l2,routes_exact,state_exact,no_nan_inf,production_native_binding,service_source
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-01,8,4,0.199,0.17843200266361237,0.199,0.020567997336387644,1,9289728,0,9289728,0.2785,0.2905,0,False,PASS,1.5342016645146827e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-02,8,4,0.1996,0.17852799594402313,0.1996,0.021072004055976867,1,9289728,0,9289728,0.2785,0.2905,0,False,PASS,1.5342016645146827e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-03,8,4,0.1999,0.1789119988679886,0.1999,0.020988001132011408,1,9289728,0,9289728,0.2785,0.2905,0,False,PASS,1.5342016645146827e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-04,8,4,0.2116,0.1905599981546402,0.2116,0.021040001845359813,1,9289728,0,9289728,0.2785,0.2905,0,False,PASS,1.5342016645146827e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-05,8,4,0.1995,0.17839999496936798,0.1995,0.02110000503063203,1,9289728,0,9289728,0.2785,0.2905,0,False,PASS,1.5342016645146827e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-06,8,4,0.2139,0.19315199553966522,0.2139,0.020748004460334785,1,9289728,0,9289728,0.2785,0.2905,0,False,PASS,1.5342016645146827e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,SHARED_EXPERT_SHARD,layer-89.shared_expert_stripe.worker-07,8,4,0.1993,0.17814399302005768,0.1993,0.021156006979942327,1,9289728,0,9289728,0.2785,0.2905,0,False,PASS,1.5342016645146827e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,REDUCTION_CONTRIBUTION,layer-89.shared_expert_stripe.reducer,8,4,0.114,0.10288000106811523,0.114,0.01111999893188477,8,0,0,0,0.2785,0.2905,0,False,PASS,1.5342016645146827e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,REDUCTION_CONTRIBUTION,layer-89.routed_shared.reducer,8,4,0.0498,0.038656000047922134,0.0498,0.011143999952077863,2,0,0,0,0.2785,0.2905,0,False,PASS,1.5342016645146827e-07,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,89,KDA,COMPLETE_SHARDED_LAYER_DAG,single-gpu-ordered-replay,8,4,46.6717,,46.6717,,130,,,18215403520,0.2785,0.2905,0,True,PASS,1.5342016645146827e-07,True,True,True,True,resident ordered complete sharded K3 layer DAG
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-00,8,4,0.4668,0.45369601249694824,0.4668,0.01310398750305175,15,27188224,589824,27778048,0.2778,0.2909,0,True,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-01,8,4,0.4626,0.44886401295661926,0.4626,0.013735987043380748,15,27188224,589824,27778048,0.2778,0.2909,0,True,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
PHYSICAL,47,Gated_MLA,MLA_SHARD,mla.layer-47.p8.worker-02,8,4,0.4651,0.45135998725891113,0.4651,0.01374001274108888,15,27188224,589824,27778048,0.2778,0.2909,0,True,PASS,9.379464057748448e-08,True,True,True,True,resident ordered K3 shard DAG operation record
