inventory_id,arm,network_mode,concurrency,network_bytes,transfer_count,network_queue_wait_ms,maximum_tx_utilization,maximum_rx_utilization,maximum_directed_link_utilization,target_rows_measured,network_bytes_per_target_row
coarse-friendly-01,U_STRONG,SHARED_NIC,8,6672973824,56991,1421.7935799976904,0.029199828771656652,0.03698972118722496,0.020243906051097986,2057,3244032.0
coarse-friendly-01,U_STRONG,SHARED_NIC,32,5349408768,45687,1140.0341923986052,0.023531011412376724,0.029808584091496435,0.016313780058253503,1649,3244032.0
coarse-friendly-01,U_STRONG,SHARED_NIC,64,3584655360,30615,761.4336599017188,0.015893911842215742,0.020134069011684123,0.011019066605985266,1105,3244032.0
coarse-friendly-01,U_STRONG,SHARED_NIC,128,7114162176,60759,1554.2827379070804,0.015705112269943304,0.019894901734600463,0.01088817403009177,2193,3244032.0
coarse-friendly-02,FLEX_FREE,SHARED_NIC,1,7497695232,69248,9763.366502435876,0.02568935490946683,0.02999037714311058,0.004908508508267588,2176,3445632.0
coarse-friendly-02,FLEX_FREE,SHARED_NIC,8,7090977024,65529,11233.25421169478,0.11240715638447855,0.13113219838765644,0.025668163485849323,2057,3447242.1118133203
coarse-friendly-02,FLEX_FREE,SHARED_NIC,32,5684842368,52541,8923.71869888395,0.08955277574023296,0.10445787596579854,0.020233536887360713,1649,3447448.3735597334
coarse-friendly-02,FLEX_FREE,SHARED_NIC,64,3809928960,35213,5811.065699301711,0.059298263956410684,0.06916040323798764,0.013166087239416651,1105,3447899.511312217
coarse-friendly-02,FLEX_FREE,SHARED_NIC,128,7560533376,69875,12217.420496841281,0.05916348480661285,0.06900977753354522,0.01325482359570556,2193,3447575.638850889
coarse-friendly-02,FLEX_FREE_NO_ALT,SHARED_NIC,1,7497695232,69248,9773.93312003337,0.02568935490946683,0.02999037714311058,0.004908508508267588,2176,3445632.0
coarse-friendly-02,FLEX_FREE_NO_ALT,SHARED_NIC,8,7087665024,65461,11093.069359892193,0.11144762468644162,0.13010666510814284,0.021294486215300813,2057,3445632.0
