scenario,network_stress_percent,layer,layer_type,rows,concurrency,arm,status,warmup_blocks_per_stream,measured_blocks_per_stream,measured_blocks,measured_rows,measurement_window_ms,aggregate_blocks_per_second,aggregate_rows_per_second,p50_block_latency_ms,p95_block_latency_ms,total_network_bytes,moe_network_bytes,moe_network_bytes_per_row,moe_network_messages,moe_network_messages_per_block,worker_compute_ms,compute_queue_wait_ms,network_queue_wait_ms,task_count_simulated,task_graph_replication_factor,evidence_class
COMMODITY_WAN,10.0,89,KDA,4,1,B_RETAIN_HIDDEN,PASS,2,256,256,1024,58675.3223111111,4.36299265034497,17.45197060137988,229.20047777777773,229.20047777777773,1237712896,823001088,803712.0,10752,42.0,10675.556266666665,221.60639999998966,73269.80906666684,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,1,C_SLICE_LATENT,PASS,2,256,256,1024,57533.53955555557,4.449578488957751,17.798313955831006,224.74038888888896,224.74038888888896,1147797504,733085696,715904.0,10752,42.0,10675.556266666665,221.60639999998966,73269.80906666684,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,1,D_FUSE_OUTPUT,PASS,2,256,256,1024,54985.99324444441,4.655731121595504,18.622924486382015,214.789036111111,214.789036111111,942276608,527564800,515200.0,8960,35.0,10005.885866666664,221.60640000000421,56749.12568888886,345,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,8,A_CURRENT,PASS,2,32,256,1024,31929.62054166683,8.01763364728781,32.07053458915124,995.1061333333437,995.1061333333491,1443233792,1028521984,1004416.0,10752,42.0,10675.556266666974,115.26200000000244,1304039.3863833696,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,8,B_RETAIN_HIDDEN,PASS,2,32,256,1024,31838.659588888906,8.040539498381998,32.16215799352799,993.2856888888928,993.2856888888928,1237712896,823001088,803712.0,10752,42.0,10675.556266666974,336.86839999994277,1945851.852044475,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,8,C_SLICE_LATENT,PASS,2,32,256,1024,31838.659588888906,8.040539498381998,32.16215799352799,993.2856888888928,993.2856888888928,1147797504,733085696,715904.0,10752,42.0,10675.556266666974,336.86839999994277,1953844.3313333718,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,8,D_FUSE_OUTPUT,PASS,2,32,256,1024,28212.527841666662,9.07398307009971,36.29593228039884,877.8695111111156,877.8695111111156,942276608,527564800,515200.0,8960,35.0,10005.885866666802,336.86839999993776,1601609.0100888987,31280,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,32,A_CURRENT,PASS,2,8,256,1024,32091.95280833325,7.977077665822972,31.90831066329189,3980.4245333333874,3980.4245333333965,1443233792,1028521984,1004416.0,10752,42.0,10675.556266666974,2041.7840000009455,6587546.273916648,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,32,B_RETAIN_HIDDEN,PASS,2,8,256,1024,31883.02705555507,8.029350524149693,32.117402096598774,3973.142755555571,3973.142755555571,1237712896,823001088,803712.0,10752,42.0,10675.556266666974,2263.3903999999748,9163393.28337767,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,32,C_SLICE_LATENT,PASS,2,8,256,1024,31883.02705555507,8.029350524149693,32.117402096598774,3973.142755555571,3973.142755555571,1147797504,733085696,715904.0,10752,42.0,10675.556266666974,2263.3903999999748,9171385.7626666,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,32,D_FUSE_OUTPUT,PASS,2,8,256,1024,28481.902241666416,8.988163705775783,35.95265482310313,3511.4780444444623,3512.054049305568,942276608,527564800,515200.0,8960,35.0,10005.885866666802,2263.3903999999748,7810325.0472888425,36800,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,128,A_CURRENT,PASS,2,4,512,2048,64584.678141668446,7.927576860829321,31.710307443317284,15921.698133334517,15993.948550554975,2886467584,2057043968,1004416.0,21504,42.0,21351.112533334857,33484.33072779033,54882148.75411416,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,128,B_RETAIN_HIDDEN,PASS,2,4,512,2048,63845.63896666639,8.01934177943326,32.07736711773304,15892.571022222492,15892.571022223681,2475425792,1646002176,803712.0,21504,42.0,21351.112533334857,33927.54352775063,75274883.98065495,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,128,C_SLICE_LATENT,PASS,2,4,512,2048,63845.63896666639,8.01934177943326,32.07736711773304,15892.571022222492,15892.571022223681,2295595008,1466171392,715904.0,21504,42.0,21351.112533334857,33927.54352775063,75290868.93923335,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,89,KDA,4,128,D_FUSE_OUTPUT,PASS,2,4,512,2048,57651.22419722393,8.880990943894897,35.52396377557959,14045.91217777818,14687.852472776573,1884553216,1055129600,515200.0,17920,35.0,20011.771733335136,33927.543527750015,65385141.97888014,88320,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,1,A_CURRENT,PASS,2,256,256,256,52983.77386666673,4.831667911089574,4.831667911089574,206.9678666666669,206.9678666666669,375029760,257130496,1004416.0,10752,42.0,5518.506666666667,0.0,0.0,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,1,B_RETAIN_HIDDEN,PASS,2,256,256,256,45948.2410666667,5.571486395498087,5.571486395498087,179.4853166666668,179.4853166666668,323649536,205750272,803712.0,10752,42.0,5518.506666666667,191.52639999998792,47083.074133333284,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,1,C_SLICE_LATENT,PASS,2,256,256,256,45662.7953777778,5.606314678767665,5.606314678767665,178.37029444444454,178.37029444444454,301170688,183271424,715904.0,10752,42.0,5518.506666666667,191.52639999998792,47083.074133333284,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,1,D_FUSE_OUTPUT,PASS,2,256,256,256,44829.43360000002,5.710533893517671,5.710533893517671,175.11497500000007,175.11497500000007,249790464,131891200,515200.0,8960,35.0,4876.0192,191.52639999998792,43059.64942222224,345,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,8,A_CURRENT,PASS,2,32,256,256,25172.599305555825,10.16978806568849,10.16978806568849,785.299911111113,785.2999111111276,375029760,257130496,1004416.0,10752,42.0,5518.506666666761,51.27360000000226,1033473.4083222437,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,8,B_RETAIN_HIDDEN,PASS,2,32,256,256,24975.282200000238,10.25013443091336,10.25013443091336,779.2014222222278,779.2014222222497,323649536,205750272,803712.0,10752,42.0,5518.506666666761,242.80000000005748,1525107.2690667082,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,8,C_SLICE_LATENT,PASS,2,32,256,256,24975.282200000238,10.25013443091336,10.25013443091336,779.2014222222278,779.2014222222497,301170688,183271424,715904.0,10752,42.0,5518.506666666761,242.80000000005748,1527105.3888889404,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,8,D_FUSE_OUTPUT,PASS,2,32,256,256,24242.452305555733,10.559987775714074,10.559987775714074,755.9907555555578,755.9907555555692,249790464,131891200,515200.0,8960,35.0,4876.019200000075,242.8000000000702,1460834.3872889136,31280,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,32,A_CURRENT,PASS,2,8,256,256,25220.691972222583,10.150395567336208,10.150395567336208,3141.1996444445103,3141.1996444445563,375029760,257130496,1004416.0,10752,42.0,5518.506666666761,908.2751999998145,5187323.751388783,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,32,B_RETAIN_HIDDEN,PASS,2,8,256,256,25010.813800000342,10.235572582608107,10.235572582608107,3116.8056888889987,3116.8056888889987,323649536,205750272,803712.0,10752,42.0,5518.506666666761,1099.8015999998643,7209514.738133426,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,32,C_SLICE_LATENT,PASS,2,8,256,256,25010.813800000342,10.235572582608107,10.235572582608107,3116.8056888889987,3116.8056888889987,301170688,183271424,715904.0,10752,42.0,5518.506666666761,1099.8015999998643,7211512.857955725,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,32,D_FUSE_OUTPUT,PASS,2,8,256,256,24317.305505555883,10.527482164564267,10.527482164564267,3023.963022222277,3023.963022222361,249790464,131891200,515200.0,8960,35.0,4876.019200000075,1099.8015999998752,6943941.822222385,36800,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,128,A_CURRENT,PASS,2,4,512,512,50542.659794440864,10.13005651230714,10.13005651230714,12564.79857777711,12564.79857777711,750059520,514260992,1004416.0,21504,42.0,11037.013333333576,14883.993600004353,43052431.14889666,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,128,B_RETAIN_HIDDEN,PASS,2,4,512,512,50087.38571110739,10.222134629926568,10.222134629926568,12467.222755554132,12467.22275555507,647299072,411500544,803712.0,21504,42.0,11037.013333333576,15267.046400004067,59332685.25937377,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,128,C_SLICE_LATENT,PASS,2,4,512,512,50087.38571110739,10.222134629926568,10.222134629926568,12467.222755554132,12467.22275555507,602341376,366542848,715904.0,21504,42.0,11037.013333333576,15267.046400004067,59336681.49901822,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,1,128,D_FUSE_OUTPUT,PASS,2,4,512,512,48808.42248333191,10.489992791200088,10.489992791200088,12095.852088888176,12095.852088888954,499580928,263782400,515200.0,17920,35.0,9752.038400000374,15267.046400004067,57348703.3429324,88320,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,1,A_CURRENT,PASS,2,256,256,512,58090.91413333334,4.406885376470669,8.813770752941338,226.91763333333336,226.91763333333336,750059520,514260992,1004416.0,10752,42.0,6761.830399999999,0.0,0.0,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,1,B_RETAIN_HIDDEN,PASS,2,256,256,512,50308.04053333332,5.088649792082012,10.177299584164023,196.51578333333327,196.51578333333327,647299072,411500544,803712.0,10752,42.0,6761.830399999999,193.99679999999353,55809.574399999954,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,1,C_SLICE_LATENT,PASS,2,256,256,512,49737.149155555555,5.147058171736915,10.29411634347383,194.2857388888889,194.2857388888889,602341376,366542848,715904.0,10752,42.0,6761.830399999999,193.99679999999353,55809.574399999954,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,1,D_FUSE_OUTPUT,PASS,2,256,256,512,48320.53760000001,5.29795430090579,10.59590860181158,188.75210000000004,188.75210000000004,499580928,263782400,515200.0,8960,35.0,6101.555199999998,193.99679999999353,47636.09884444444,345,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,8,A_CURRENT,PASS,2,32,256,512,27665.528311111135,9.253392782569213,18.506785565138426,862.7598222222223,862.7598222222296,750059520,514260992,1004416.0,10752,42.0,6761.830400000492,70.37939999999708,1136371.1343278296,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,8,B_RETAIN_HIDDEN,PASS,2,32,256,512,27270.230474999837,9.3875260876394,18.7750521752788,850.5628444444446,850.5628444444466,647299072,411500544,803712.0,10752,42.0,6761.830400000492,264.3762000003162,1665596.9655333168,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,8,C_SLICE_LATENT,PASS,2,32,256,512,27270.230474999837,9.3875260876394,18.7750521752788,850.5628444444446,850.5628444444466,602341376,366542848,715904.0,10752,42.0,6761.830400000492,264.3762000003162,1669593.2051777455,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,8,D_FUSE_OUTPUT,PASS,2,32,256,512,25806.34031111102,9.92004278459345,19.8400855691869,804.1415111111128,804.1415111111128,499580928,263782400,515200.0,8960,35.0,6101.555200000378,264.37620000028346,1533833.5414443773,31280,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,32,A_CURRENT,PASS,2,8,256,512,27751.097244444463,9.2248604711026,18.4497209422052,3451.039288888889,3451.0392888889182,750059520,514260992,1004416.0,10752,42.0,6761.830400000492,1246.7208000007377,5707161.214461164,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,32,B_RETAIN_HIDDEN,PASS,2,8,256,512,27330.67727499985,9.366763853824088,18.733527707648175,3402.2513777777785,3402.2513777777785,647299072,411500544,803712.0,10752,42.0,6761.830400000492,1440.7176000011968,7870348.267466675,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,32,C_SLICE_LATENT,PASS,2,8,256,512,27330.67727499985,9.366763853824088,18.733527707648175,3402.2513777777785,3402.2513777777785,602341376,366542848,715904.0,10752,42.0,6761.830400000492,1440.7176000011968,7874344.507111066,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,32,D_FUSE_OUTPUT,PASS,2,8,256,512,25945.43031111098,9.8668627550328,19.7337255100656,3216.566044444451,3216.566044444451,499580928,263782400,515200.0,8960,35.0,6101.555200000378,1440.7176000011968,7336429.662311124,36800,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,128,A_CURRENT,PASS,2,4,512,1024,55701.687288887755,9.191822095883651,18.383644191767303,13804.157155554742,13804.157155556619,1500119040,1028521984,1004416.0,21504,42.0,13523.660799999547,20430.134399997303,47424480.46121712,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,128,B_RETAIN_HIDDEN,PASS,2,4,512,1024,54790.4754972202,9.344689845335918,18.689379690671835,13609.005511110649,13609.005511110656,1294598144,823001088,803712.0,21504,42.0,13523.660799999547,20818.127999998396,64806163.25155366,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,128,C_SLICE_LATENT,PASS,2,4,512,1024,54790.4754972202,9.344689845335918,18.689379690671835,13609.005511110649,13609.005511110656,1204682752,733085696,715904.0,21504,42.0,13523.660799999547,20818.127999998396,64814155.73084199,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,2,128,D_FUSE_OUTPUT,PASS,2,4,512,1024,52234.3186666673,9.801984845773946,19.603969691547892,12866.264177777804,12940.125537777485,999161856,527564800,515200.0,17920,35.0,12203.110399999765,20818.127999998396,60833840.23786799,88320,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,1,A_CURRENT,PASS,2,256,256,1024,68629.0602666667,3.7301982426290023,14.92079297051601,268.0822666666668,268.0822666666668,1500119040,1028521984,1004416.0,10752,42.0,9994.001066666664,0.0,0.0,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,1,B_RETAIN_HIDDEN,PASS,2,256,256,1024,59309.26506666666,4.31635765022957,17.26543060091828,231.67681666666664,231.67681666666664,1294598144,823001088,803712.0,10752,42.0,9994.001066666664,219.91680000000633,73348.43306666656,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,1,C_SLICE_LATENT,PASS,2,256,256,1024,58167.48231111113,4.401084417420264,17.604337669681055,227.21672777777786,227.21672777777786,1204682752,733085696,715904.0,10752,42.0,9994.001066666664,219.91680000000633,73348.43306666656,348,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,1,D_FUSE_OUTPUT,PASS,2,256,256,1024,55605.82400000001,4.603834303399586,18.415337213598345,217.21025000000003,217.21025000000003,999161856,527564800,515200.0,8960,35.0,9324.330666666663,219.91680000000633,56760.952888888845,345,256,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,8,A_CURRENT,PASS,2,32,256,1024,32652.125672222483,7.840224632535394,31.360898530141576,1017.6796444444626,1017.6796444444626,1500119040,1028521984,1004416.0,10752,42.0,9994.001066666026,117.19400000001406,1339964.781655607,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,8,B_RETAIN_HIDDEN,PASS,2,32,256,1024,31860.951000000015,8.034913960980006,32.139655843920025,993.2856888888928,993.2856888888928,1294598144,823001088,803712.0,10752,42.0,9994.001066666026,337.1107999998021,1944112.8292666948,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,8,C_SLICE_LATENT,PASS,2,32,256,1024,31860.951000000015,8.034913960980006,32.139655843920025,993.2856888888928,993.2856888888928,1204682752,733085696,715904.0,10752,42.0,9994.001066666026,337.1107999998021,1952105.308555577,31552,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,8,D_FUSE_OUTPUT,PASS,2,32,256,1024,28935.0329722223,8.84740654160514,35.38962616642056,900.443022222229,900.443022222229,999161856,527564800,515200.0,8960,35.0,9324.33066666604,337.1107999998021,1677359.232555578,31280,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,32,A_CURRENT,PASS,2,8,256,1024,32814.720738889024,7.801376767366851,31.205507069467405,4070.7185777778486,4070.718577777854,1500119040,1028521984,1004416.0,10752,42.0,9994.001066666026,2076.0080000007,6744465.113322357,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,32,B_RETAIN_HIDDEN,PASS,2,8,256,1024,31973.3017999995,8.00668012335229,32.02672049340916,3973.142755555571,3973.142755555573,1294598144,823001088,803712.0,10752,42.0,9994.001066666026,2295.9248000004736,9189401.394933267,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,32,C_SLICE_LATENT,PASS,2,8,256,1024,31973.3017999995,8.00668012335229,32.02672049340916,3973.142755555571,3973.142755555573,1204682752,733085696,715904.0,10752,42.0,9994.001066666026,2295.9248000004736,9197393.874222105,37120,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,32,D_FUSE_OUTPUT,PASS,2,8,256,1024,29204.67017222207,8.765721320951386,35.06288528380554,3601.772088888916,3602.4519875000233,999161856,527564800,515200.0,8960,35.0,9324.33066666604,2295.9248000004736,8118779.072088788,36800,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,128,A_CURRENT,PASS,2,4,512,2048,66030.84962777968,7.753951416439109,31.015805665756435,16282.874311111867,16356.591503332907,3000238080,2057043968,1004416.0,21504,42.0,19988.002133332164,34033.17988888539,56160936.41720944,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,128,B_RETAIN_HIDDEN,PASS,2,4,512,2048,64207.84704444475,7.974103222081142,31.89641288832457,15892.571022222724,15892.571022223681,2589196288,1646002176,803712.0,21504,42.0,19988.002133332164,34473.01348885923,75744946.70466703,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,128,C_SLICE_LATENT,PASS,2,4,512,2048,64207.84704444475,7.974103222081142,31.89641288832457,15892.571022222724,15892.571022223681,2409365504,1466171392,715904.0,21504,42.0,19988.002133332164,34473.01348885923,75760931.66324516,89088,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
COMMODITY_WAN,10.0,91,GATED_MLA,4,128,D_FUSE_OUTPUT,PASS,2,4,512,2048,59097.39568333625,8.66366434729998,34.65465738919992,14407.088355556949,15050.495425554494,1998323712,1055129600,515200.0,17920,35.0,18648.661333332064,34473.01348885767,67795908.14822683,88320,1,PHYSICALLY_GROUNDED_MODEL_ON_SHAPED_NETWORK
