worker_id,utilization,idle_ms,busy_ms
pod-027.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-027.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-027.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-027.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-027.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-027.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-027.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-027.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-028.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-028.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-028.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-028.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-028.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-028.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-028.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-028.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-029.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-029.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-029.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-029.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-029.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-029.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-029.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-029.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-030.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-030.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-030.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-030.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-030.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-030.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-030.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-030.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-031.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-031.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-031.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-031.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-031.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-031.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-031.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-031.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-032.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-032.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-032.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-032.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-032.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-032.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-032.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-032.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-033.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-033.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-033.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-033.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-033.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-033.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-033.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-033.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-034.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-034.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-034.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-034.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-034.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-034.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-034.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-034.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-035.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-035.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-035.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-035.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-035.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-035.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-035.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-035.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-036.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-036.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-036.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-036.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-036.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-036.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-036.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-036.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-037.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-037.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-037.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-037.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-037.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-037.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-037.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-037.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-038.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-038.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-038.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-038.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-038.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-038.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-038.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-038.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-039.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-039.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-039.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-039.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-039.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-039.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-039.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-039.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-040.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-040.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-040.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-040.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-040.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-040.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-040.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-040.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-041.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-041.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-041.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-041.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-041.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-041.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-041.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-041.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-042.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-042.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-042.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-042.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-042.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-042.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-042.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
