architecture,scenario,available_node_budget,placement_sha256,concurrency,status,active_sequence_count,microbatch_count,microbatch_sizes,warmup_steps_per_batch,measured_decode_steps,measured_output_tokens,measurement_window_ms,aggregate_output_tokens_per_second,p50_token_latency_ms,p95_token_latency_ms,active_node_count,active_compute_equivalents,network_bytes,network_bytes_per_output_token,network_messages,worker_compute_ms,compute_queue_wait_ms,network_queue_wait_ms,maximum_compute_utilization,maximum_tx_utilization,maximum_rx_utilization,resident_model_bytes,peak_transient_bytes,whole_layer_incapable_compute_share,overall_whole_layer_incapable_compute_share,p8_required_whole_layer_incapable_compute_share,p8_required_compute_ms,p8_required_incapable_compute_ms,task_graph_sha256,service_table_sha256,task_count_simulated,task_graph_replication_factor,placement_kind,layer_zero_candidate_id,whole_layer_layer_ids,p8_layer_ids,whole_layer_layer_count,p8_layer_count,whole_layer_only_commodity_model_feasible,canonical_commodity_architecture,selected_slo_concurrency,performance_retention,swarm_hourly_cost_at_0_15,api_cost_ratio_at_0_15,api_discount_percent_at_0_15,performance_cost_leverage_at_0_15,gross_profit_per_M_if_sold_at_15,slo_feasible,cost_per_M_at_0_05,cost_per_M_at_0_1,cost_per_M_at_0_15,cost_per_M_at_0_25,cost_per_M_at_0_5,max_uniform_payout_at_15,max_compute_weighted_payout_at_15,max_uniform_payout_at_12,max_compute_weighted_payout_at_12,max_uniform_payout_at_9,max_compute_weighted_payout_at_9,max_uniform_payout_at_7_5,max_compute_weighted_payout_at_7_5,max_uniform_payout_at_5,max_compute_weighted_payout_at_5,max_uniform_payout_at_3,max_compute_weighted_payout_at_3,cost_per_M_at_0_10,cost_per_M_at_0_50,architecture_pareto_optimal,combined_pareto_optimal,canonical_scenario_point,scenario_wedge_pass,scenario_wedge_status
SWARM_D_OPT,COMMODITY_GOOD,192,a4b1e66121c7632cfc16585a40ad819f7106bec92e254160e1133bf8d0e22279,1,PASS,1,1,1,2,256,256,393763.79228158924,0.6501359571855421,1538.139813599958,1538.139813599958,192,134.39999999999995,22851485696,89263616.0,1179648,487981.6469333359,20426.698666666984,56277.15549865307,0.016523611686843794,0.008284983125281965,0.008284983125281965,1714206781030,22020096,0.9981552695772896,0.9981552695772896,1.0,486480.96213333326,486480.96213333326,bcc321ec57b3efe76f771c0e34afe9d55b7ddd304127edd1856f727a17b2b699,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,256,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8,1,0.011345017881596788,28.799999999999997,820.3412339199775,-81934.12339199775,1.382963261201066e-05,-12290.118508799664,True,4101.706169599889,8203.412339199778,12305.118508799664,20508.530847999442,41017.061695998884,0.00018285073795843373,0.0002612153399406197,0.000146280590366747,0.00020897227195249576,0.00010971044277506022,0.0001567292039643718,9.142536897921686e-05,0.00013060766997030984,6.0950245986144564e-05,8.707177998020656e-05,3.657014759168675e-05,5.224306798812394e-05,8203.412339199778,41017.061695998884,True,True,True,False,FINAL
SWARM_D_OPT,COMMODITY_GOOD,224,329d62ffd090ce867b8671af3f9e0f6da1160b38e508125f63b69935247bcb5b,1,PASS,1,1,1,2,256,256,381593.70926078875,0.6708705981970067,1490.600426799956,1490.600426799956,224,156.80000000000004,22851485696,89263616.0,1179648,472508.23360000085,18935.32480000099,63281.629286385374,0.014641817892709493,0.005725512381827161,0.005725512381827161,1714206781030,25690112,0.9980947824506275,0.9980947824506275,1.0,471007.5488,471007.5488,1f12e39a0611b1db35da23e71fe1c1eb80fb053fa990bf9998a34393c5dd1bc6,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,256,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8,1,0.011706842005372213,33.6,927.4847100088615,-92648.47100088614,1.26221401593352e-05,-13897.270650132923,True,4637.423550044308,9274.847100088617,13912.270650132923,23187.117750221536,46374.23550044307,0.00016172773349392125,0.0002310396192770303,0.00012938218679513702,0.00018483169542162428,9.703664009635275e-05,0.0001386237715662182,8.086386674696062e-05,0.00011551980963851516,5.390924449797374e-05,7.701320642567675e-05,3.2345546698784255e-05,4.620792385540607e-05,9274.847100088617,46374.23550044307,True,True,False,False,FINAL
SWARM_D_OPT,COMMODITY_GOOD,256,fed5828cd26018f9ead7e39f3eedfee8014e545b635c05481f7f0700405d9ba1,1,PASS,1,1,1,2,256,256,380706.54766078806,0.6724339299467411,1487.1349517999533,1487.1349517999533,256,179.20000000000013,22851485696,89263616.0,1179648,467829.9520000024,18838.34240000148,63864.835686382605,0.01443853496551292,0.008573405651294974,0.008573405651294974,1714206781030,29360128,0.9980757058167565,0.9980757058167565,1.0,466329.26719999994,466329.26719999994,2ba670c0f685971616893792aaf47731c5956d602489aa9170c733a6d5efa48a,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,256,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8,1,0.01173412249410627,38.4,1057.5181879466336,-105651.81879466336,1.1095906082608594e-05,-15847.772819199503,True,5287.590939733168,10575.181879466336,15862.772819199503,26437.95469866584,52875.90939733168,0.0001418415320981407,0.00020263076014020084,0.00011347322567851257,0.0001621046081121607,8.510491925888442e-05,0.00012157845608412051,7.092076604907035e-05,0.00010131538007010042,4.7280510699380234e-05,6.754358671340029e-05,2.8368306419628142e-05,4.052615202804017e-05,10575.181879466336,52875.90939733168,True,True,False,False,FINAL
SWARM_D_OPT,COMMODITY_GOOD,320,ff7fc8e0aeca0dbbc5437bae801169dba4f02fb3e8fa3f613de59803ba38bde0,1,PASS,1,1,1,2,256,256,381377.90019412444,0.6712502215511017,1489.7574226332986,1489.7574226332986,320,224.0000000000003,22851485696,89263616.0,1179648,467272.211200004,18935.731200000388,63278.31408638926,0.014312430786423672,0.0057069629396253405,0.0057069629396253405,1714206781030,36700160,0.9980734059989592,0.9980734059989592,1.0,465771.52639999986,465771.52639999986,f107aa79dda421e4bddbf9560552076b4c9e624c7fb83bcf15057d18cb3502a2,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,256,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8,1,0.011713466517819,48.0,1324.2288201184879,-132322.8820118488,8.845500369619591e-06,-19848.432301777317,True,6621.144100592438,13242.288201184876,19863.432301777317,33105.72050296219,66211.44100592438,0.00011327347488674841,0.00016181924983821178,9.061877990939873e-05,0.00012945539987056944,6.796408493204905e-05,9.709154990292708e-05,5.6636737443374206e-05,8.090962491910589e-05,3.775782496224947e-05,5.3939749946070596e-05,2.2654694977349683e-05,3.236384996764236e-05,13242.288201184876,66211.44100592438,False,False,False,False,FINAL
