inventory_id,family,cohort,arm,network_mode,concurrency,status,target_passes_measured,target_rows_measured,measurement_window_ms,target_rows_per_second,p50_pass_latency_ms,p95_pass_latency_ms,abstract_node_cost,rows_per_second_per_abstract_cost,network_bytes,network_bytes_per_target_row,worker_compute_ms,worker_compute_ms_per_target_row,nodes_used,replica_nodes,replica_count,replica_checkpoint_bytes,replica_resident_bytes,new_nodes_activated,maximum_compute_utilization,maximum_tx_utilization,maximum_rx_utilization,plan_sha256
coarse-friendly-02,coarse-friendly,negative_control,FLEX_POOL,SHARED_NIC,64,PASS,65,1105,36266.42790050024,30.46895059617267,18141.27952109994,18241.87397440022,47.71009999999999,0.6386268441309634,3809928960,3447899.511312217,320760.02816250204,290.2805684728525,48,1,8,15722348544,17187192052,0,0.4545481718030636,0.059298263956410684,0.06916040323798764,eaf243fb7246000d03f20744d56720e9d658d019aa074836f6d7911216dba8db
coarse-friendly-02,coarse-friendly,negative_control,FLEX_POOL,SHARED_NIC,128,PASS,129,2193,72091.00315070133,30.41988464795923,36059.712210102734,36237.3067009604,47.71009999999999,0.6375984256574444,7560533376,3447575.638850889,636581.425062504,290.27880759804106,48,1,8,15722348544,17187192052,0,0.453816186072613,0.05916348480661285,0.06900977753354522,eaf243fb7246000d03f20744d56720e9d658d019aa074836f6d7911216dba8db
coarse-friendly-02,coarse-friendly,negative_control,FLEX_POOL_NO_ALT,SHARED_NIC,1,PASS,128,2176,163761.44277759537,13.287621085234505,1279.3862717000084,1279.386271700103,47.71009999999999,0.2785075085827636,7497695232,3445632.0,631619.5152000041,290.2663213235313,48,0,0,0,0,0,0.19823012456043945,0.02568935490946683,0.02999037714311058,61e194bf763650c2aeed02bab90899431ee5a5e28fb7dcbc33ed2f3622fed31e
coarse-friendly-02,coarse-friendly,negative_control,FLEX_POOL_NO_ALT,SHARED_NIC,8,PASS,121,2057,35683.663776495036,57.645426010177616,2212.866993399268,2414.542337399831,47.71009999999999,1.2082436635047427,7087665024,3445632.0,597077.8229625039,290.2663213235313,48,0,0,0,0,0,0.8599778624809753,0.11144762468644162,0.13010666510814284,61e194bf763650c2aeed02bab90899431ee5a5e28fb7dcbc33ed2f3622fed31e
coarse-friendly-02,coarse-friendly,negative_control,FLEX_POOL_NO_ALT,SHARED_NIC,32,PASS,97,1649,35976.12880989571,45.83594885135115,8986.969160497276,9149.022393339963,47.71009999999999,0.9607179371108246,5681847168,3445632.0,478649.1638625031,290.26632132353126,48,0,0,0,0,0,0.6837992889672255,0.088616009600318,0.10345248287459627,61e194bf763650c2aeed02bab90899431ee5a5e28fb7dcbc33ed2f3622fed31e
coarse-friendly-02,coarse-friendly,negative_control,FLEX_POOL_NO_ALT,SHARED_NIC,64,PASS,65,1105,36316.25271030039,30.42714810954569,18105.804118899934,18238.765635319935,47.71009999999999,0.6377506672496116,3807423360,3445632.0,320744.2850625021,290.2663213235313,48,0,0,0,0,0,0.4539245453406706,0.05882571467496352,0.06867456870880921,61e194bf763650c2aeed02bab90899431ee5a5e28fb7dcbc33ed2f3622fed31e
coarse-friendly-02,coarse-friendly,negative_control,FLEX_POOL_NO_ALT,SHARED_NIC,128,PASS,129,2193,71902.37216800143,30.499689146221886,35975.164943502765,36142.55474102139,47.71009999999999,0.6392711217587449,7556270976,3445632.0,636554.0426625041,290.2663213235313,48,0,0,0,0,0,0.45500674196893287,0.058965960428866315,0.06883829500972619,61e194bf763650c2aeed02bab90899431ee5a5e28fb7dcbc33ed2f3622fed31e
coarse-friendly-02,coarse-friendly,negative_control,U_STRONG,LEGACY_DIRECTED_LINK,1,PASS,128,2176,490881.20864074107,4.4328443657995855,3835.0094425002026,3835.00944251247,47.71009999999999,0.09291207450413197,7121403904,3272704.0,577229.7424000053,265.27102132353184,48,0,0,0,0,0,0.06613097146229965,0.003191552819750725,0.004629581717118068,2f42bfe671cbaef77251af3aefa1fcae120c876075aec693d81f8cdc31e364cb
coarse-friendly-02,coarse-friendly,negative_control,U_STRONG,LEGACY_DIRECTED_LINK,8,PASS,121,2057,490881.2086406047,4.190423189546085,30680.07554009545,30680.07554009976,47.71009999999999,0.08783094542971165,6731952128,3272704.0,545662.490862505,265.27102132353184,48,0,0,0,0,0,0.0625144339604725,0.003017014774921445,0.004376401466964389,2f42bfe671cbaef77251af3aefa1fcae120c876075aec693d81f8cdc31e364cb
coarse-friendly-02,coarse-friendly,negative_control,U_STRONG,LEGACY_DIRECTED_LINK,32,PASS,97,1649,490881.20863915613,3.359264870968345,122720.30216008547,122720.30216039903,47.71009999999999,0.07040993146038985,5396688896,3272704.0,437431.914162504,265.27102132353184,48,0,0,0,0,0,0.05011487681143576,0.0024185986212251517,0.003508354895014864,2f42bfe671cbaef77251af3aefa1fcae120c876075aec693d81f8cdc31e364cb
coarse-friendly-02,coarse-friendly,negative_control,U_STRONG,LEGACY_DIRECTED_LINK,64,PASS,65,1105,490881.2086364518,2.251053779527272,245440.60431803763,245440.60431827616,47.71009999999999,0.04718191283454179,3616337920,3272704.0,293124.47856250266,265.27102132353184,48,0,0,0,0,0,0.03358213394599247,0.0016207104162938239,0.0023509594657445624,2f42bfe671cbaef77251af3aefa1fcae120c876075aec693d81f8cdc31e364cb
coarse-friendly-02,coarse-friendly,negative_control,U_STRONG,LEGACY_DIRECTED_LINK,128,PASS,129,2193,981762.4172745971,2.2337379812193627,490881.20863738656,490881.20863738656,47.71009999999999,0.046818975043426095,7177039872,3272704.0,581739.3497625054,265.27102132353184,48,0,0,0,0,0,0.03332380983865813,0.0016082434130887924,0.0023328751621578864,2f42bfe671cbaef77251af3aefa1fcae120c876075aec693d81f8cdc31e364cb
coarse-friendly-02,coarse-friendly,negative_control,U_STRONG,SHARED_NIC,1,PASS,128,2176,161551.78922239388,13.469364904430092,1262.1233533000195,1262.1233533000632,47.71009999999999,0.28231684495379583,7121403904,3272704.0,577229.7424000053,265.27102132353184,48,0,0,0,0,0,0.2009414526218082,0.009697653694465137,0.014067158771429913,2f42bfe671cbaef77251af3aefa1fcae120c876075aec693d81f8cdc31e364cb
coarse-friendly-02,coarse-friendly,negative_control,U_STRONG,SHARED_NIC,8,PASS,121,2057,35795.18907719493,57.465823006659626,2232.7082712000347,2328.4567569000246,47.71009999999999,1.2044791984644685,6731952128,3272704.0,545662.490862505,265.27102132353184,48,0,0,0,0,0,0.8572984719768042,0.04137415941584008,0.060016256289833925,2f42bfe671cbaef77251af3aefa1fcae120c876075aec693d81f8cdc31e364cb
coarse-friendly-02,coarse-friendly,negative_control,U_STRONG,SHARED_NIC,32,PASS,97,1649,35729.000757195565,46.15298399208389,8945.089503497726,9082.816962019828,47.71009999999999,0.9673629691005448,5396688896,3272704.0,437431.914162504,265.27102132353184,48,0,0,0,0,0,0.6885289478756456,0.03322915808556153,0.04820133378214223,2f42bfe671cbaef77251af3aefa1fcae120c876075aec693d81f8cdc31e364cb
coarse-friendly-02,coarse-friendly,negative_control,U_STRONG,SHARED_NIC,64,PASS,65,1105,35911.73979230065,30.769882116290788,17928.94409789989,18037.63207757988,47.71009999999999,0.6449343454801142,3616337920,3272704.0,293124.47856250266,265.27102132353184,48,0,0,0,0,0,0.4590375903629791,0.02215365483825899,0.03213550306040645,2f42bfe671cbaef77251af3aefa1fcae120c876075aec693d81f8cdc31e364cb
coarse-friendly-02,coarse-friendly,negative_control,U_STRONG,SHARED_NIC,128,PASS,129,2193,71587.0761306012,30.634021090610823,35825.957167702334,35974.51892838256,47.71009999999999,0.6420867089067268,7177039872,3272704.0,581739.3497625054,265.27102132353184,48,0,0,0,0,0,0.4570107604382927,0.022055837815187232,0.03199361228584878,2f42bfe671cbaef77251af3aefa1fcae120c876075aec693d81f8cdc31e364cb
coarse-friendly-03,coarse-friendly,negative_control,FLEX_FREE,SHARED_NIC,1,PASS,128,2176,160185.2119807956,13.584275184284039,1251.4469686000025,1251.4469686000812,48.66230000000001,0.2791539895213345,7121403904,3272704.0,570305.9536000044,262.0891330882373,48,0,0,0,0,0,0.20265573081672414,0.00978038663012056,0.01418716896958285,6ec391eb8f3022dc97b417e315e2e326ed775f0379c5a6ca43dead1b534c15cf
coarse-friendly-03,coarse-friendly,negative_control,FLEX_FREE,SHARED_NIC,8,PASS,121,2057,36118.09433779505,56.952063438393914,2260.268070200018,2376.486477199298,48.66230000000001,1.170352889986579,6731952128,3272704.0,539117.3467625042,262.08913308823736,48,0,0,0,0,0,0.8496339982114739,0.04100426355136468,0.059479695177382504,6ec391eb8f3022dc97b417e315e2e326ed775f0379c5a6ca43dead1b534c15cf
