inventory_id,arm,network_mode,concurrency,layer_id,logical_group_id,primary_node,alternate_node,selected_primary_count,selected_alternate_count,alternate_selection_rate
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,1,2,1,coarse-007,coarse-004,640,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,1,2,2,coarse-018,coarse-004,640,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,1,2,3,coarse-037,coarse-004,640,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,1,2,4,coarse-038,coarse-004,640,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,1,2,5,coarse-039,coarse-004,640,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,1,2,6,coarse-047,coarse-004,640,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,1,2,7,coarse-035,coarse-004,640,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,8,2,0,coarse-000,coarse-004,605,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,8,2,1,coarse-007,coarse-004,605,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,8,2,2,coarse-018,coarse-004,605,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,8,2,3,coarse-037,coarse-004,605,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,8,2,4,coarse-038,coarse-004,605,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,8,2,5,coarse-039,coarse-004,605,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,8,2,6,coarse-047,coarse-004,605,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,8,2,7,coarse-035,coarse-004,605,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,32,2,0,coarse-000,coarse-004,485,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,32,2,1,coarse-007,coarse-004,485,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,32,2,2,coarse-018,coarse-004,485,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,32,2,3,coarse-037,coarse-004,485,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,32,2,4,coarse-038,coarse-004,485,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,32,2,5,coarse-039,coarse-004,485,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,32,2,6,coarse-047,coarse-004,485,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,32,2,7,coarse-035,coarse-004,485,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,64,2,0,coarse-000,coarse-004,325,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,64,2,1,coarse-007,coarse-004,325,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,64,2,2,coarse-018,coarse-004,325,0,0.0
coarse-friendly-02,FLEX_POOL,LEGACY_DIRECTED_LINK,64,2,3,coarse-037,coarse-004,325,0,0.0
